x,y,construction_cost,xgrp,house_price
-1.787059579376501,-0.2824671414972073,1030.34,1,5091.72
2.176331611596919,0.014783422738299912,932.33,1,7585.12
2.1005023840451322,0.49985790613432624,702.11,1,8688.9
1.0435676962500144,0.0648529085947529,990.39,1,8829.83
-1.1863063003773189,0.16189668706623683,1004.43,1,7186.9
-0.9778851144874945,0.18625263830546146,954.6,1,6092.98
-1.782001840668415,-1.164443856020988,1296.19,1,5460.58
1.611320641793589,1.3488764926044676,800.68,0,8933.94
-1.9212264991257282,0.680785002829642,1118.76,1,2994.22
-1.7743309033780574,-1.2760391845260761,823.83,1,5989.77
0.3841081643154327,-1.7776827651071843,1011.71,1,7033.84
-0.6599003394644465,-0.9138456001969693,616.55,1,9402.52
0.6982503212803848,-2.057115714189104,1185.43,1,6448.66
0.7315330816089869,-2.036409603542494,1259.12,0,4759.09
-0.8282780134420049,0.7535877276489744,1077.89,0,7470.31
1.7221004701204032,-0.7076731560407123,885.74,1,8200.08
-0.5078434806226388,2.0538731725306345,974.48,0,4967.61
0.13354209448422427,-0.8987486483118756,1128.89,1,8372.91
2.0723079425239455,0.3274480360870968,989.78,1,6959.57
0.806552315413799,-1.9999799871237434,921.24,1,7822.93
-1.154398474970188,1.4757024142617405,1199.84,0,4767.7
0.864458596832947,1.7228429842986461,1015.05,1,7059.16
1.0425389700797543,-0.0351315977359179,918.13,1,9953.34
1.966150572487856,0.7802452546446625,665.94,1,8796.75
-0.40571166313485296,-0.7215011544716261,1072.83,1,6198.54
-1.1415064996208475,0.09724739906490187,768.2,1,7269.95
0.15619468714986962,-0.12035247240800295,1313.8,1,9703.02
1.4298397144525743,1.6451161915240577,1401.17,1,5942.42
0.9491152057776828,-1.8220267588574723,1125.18,1,7471.02
0.3836246766547786,-0.7125349618563699,1000.98,0,6843.51
-1.834914181229943,-0.9603702401258574,613.61,1,5513.63
0.12055242707776737,-1.1436018829400985,935.43,0,10036.41
-1.062713459659761,-0.14419351263488345,925.99,1,6519.02
-0.2965169917989483,-2.097844042874466,1030.78,1,5970.93
0.3137810122377056,2.1076803642854784,1018.19,1,5663.35
0.04609806338837963,0.09285540303390771,681.45,0,12204.18
-1.2995163131310146,-1.703904991459546,908.24,0,5443.94
0.5672459859930514,-0.6160298807833131,1203.83,1,5666.77
0.15290629940406752,-1.813414331332785,1006.1,1,3861.47
-0.6232540073570814,1.8088994544510761,783.51,1,5263.6
-1.8817297489873113,0.20504860638317446,955.88,1,6038.27
-1.192316883137876,-0.11503302233980994,1032.37,1,6004.38
0.9842719763540231,1.7371956739411134,1219.31,1,6681.75
1.8655480150648458,0.5084158968718802,1294.51,1,5451.8
0.43208252195593033,1.9622024004465723,837.2,1,8198.36
0.8667189228811418,0.38870186592037337,922.51,1,10177.08
0.5628008195866778,-0.5733652538000189,1425.49,1,4655.48
0.878828031458649,-0.00629147500851035,779.82,1,9930.57
-1.2385819000001823,-1.5367138550069988,1073.44,1,2363.02
0.3555865756898511,1.789818337271642,672.18,0,7386.17
0.7177139941144595,1.6579998475089734,1194.12,1,4909.6
0.6724190311481899,1.838870258374988,857.29,1,8657.71
1.0320805521186016,1.8540492640813664,787.71,1,8765.3
-0.1851855802754936,0.9251264816314291,1120.67,0,7261.24
-1.984943150185493,0.19668660265205196,1113.89,1,2958.31
0.5755849894654688,1.8530055311382494,974.08,0,7806.7
-1.6747204952898604,0.7807047192896115,575.57,1,7215.2
0.06577242364620872,-1.9485028969767288,1317.66,0,3239.74
-1.352862513664765,-1.5340133430421243,810.3,1,6099.86
1.5127754326298444,1.0851527370435843,1324.76,0,6413.24
-1.138462924907584,-1.733214212026783,1047.93,0,4625.33
2.1107461392206277,0.3853359398033551,1016.63,0,6513.04
-2.0077715359263637,-0.1874736705440867,941.83,0,4284.61
-1.95228549857899,-0.0950079622208122,1201.88,0,1766.33
1.7155253796568832,1.1386108859278914,519.45,1,10669.31
0.15137048612172155,-0.8713714564851389,539.23,0,11083.4
0.26431826299602523,2.170027271004768,1263.16,1,3916.62
-0.9015231829651089,-1.6993374707323183,900.44,1,6140.28
-0.9038946094537774,0.409234888078176,526.21,1,10142.13
-0.5756874322094512,-0.5942619748240996,1333.68,1,7453.76
0.9735496008430995,0.4549231918533203,890.34,1,10732.28
-0.43740922323473264,1.8460216571061014,927.55,1,4166.39
0.9081334559663952,-0.5439417842711769,1019.0,1,8707.98
-0.9164024339586618,-1.9677334945825042,903.97,1,6101.44
0.45459975763152105,-2.05875520739768,933.05,1,6809.68
-0.9420709145988386,-1.5399836111786136,606.82,0,6494.16
-1.2924447559505714,1.6439094378352301,1030.32,1,3152.35
0.6450781659267326,-0.6646917085436495,924.47,1,10431.71
-2.0476975621255256,-0.49221830248527665,767.93,1,7001.08
-1.12329246454404,0.18530323197132503,1095.82,1,7108.46
0.1817574126776722,-0.837309002549167,944.37,1,9281.69
0.6702893109194141,0.46914692265780333,1236.8,1,5579.91
-0.515918216299784,-1.8582737276266315,880.94,1,7363.62
2.0539656360833556,0.2684358997522338,1254.65,1,5563.25
-1.584443983219691,-0.9174366702923082,1084.47,0,3810.64
-0.013835117997185176,0.06966184348810511,1225.2,1,9853.61
-1.1033186843943799,-1.8707350521019606,830.49,1,5561.82
-0.001758942458212509,2.1047925290845315,1029.82,1,6101.33
1.0433590510347068,1.610566777617235,842.62,0,8272.38
-1.2130617763848672,1.8286513544084348,846.9,1,5733.2
2.0195602718693104,0.6543207404893248,1694.3,1,1868.88
-0.8129986859008143,-1.795282696153126,1093.14,1,3496.3
0.3755872699243632,-1.9514983318552663,971.9,1,7725.7
0.13852773053690726,0.8665899763577634,1018.91,1,8024.2
-0.1651537436357371,-0.9281717210795755,957.42,0,8280.17
-1.82545028513441,-0.09225824804398863,603.1,0,6593.92
-0.5726250316150168,1.8553321978539357,998.01,0,5990.72
0.0666851340038872,1.0537528400921756,621.49,1,9008.83
1.2240705382805404,-1.4868953620583363,884.16,0,8067.83
2.07576417101024,0.20026858051626784,1228.81,0,8415.0
1.1624826199654392,-0.24504799330175775,1038.08,1,10264.21
-1.2531749140427633,1.7333558364051873,866.45,0,5093.43
-1.8396128628071544,-0.7516933756932938,976.4,0,2858.1
-0.44436129290231285,2.011184844409769,860.89,1,4803.1
-1.5402212905812507,1.0191120818964556,1211.18,1,2825.06
-2.032315843394992,0.6548704350523362,1147.34,1,2315.73
-1.7217398907851678,-0.9976445276892176,1239.53,1,3740.07
0.7178737319628032,0.5610648996658001,943.47,1,10060.39
1.6406247980551942,-1.2756357528666866,898.35,1,8979.15
1.6345455783809992,0.974442373535755,964.32,1,6941.36
-0.39185570103023437,-0.8946873551493906,1246.74,1,4749.39
0.06371366341208873,-1.1634272236645309,1192.2,0,8571.49
0.8127875138689538,-0.36985602508668824,873.25,0,9659.31
-0.7625997002135221,1.6761263482478386,913.48,1,4612.86
1.6137739679797045,-0.8710061972501522,1109.6,0,7237.25
-1.0040579264656968,-1.5779976020449644,958.49,1,5126.17
-0.5467278999789871,-0.6037965739806688,1462.49,1,6643.06
-1.097088126904061,-0.045504248589403495,953.2,1,5484.67
0.5482663451161676,0.7570834213381303,707.79,0,10914.98
0.5975093123767805,-1.0086112014799131,952.1,1,7503.99
0.6071253735892848,1.7696457761218376,834.14,0,7566.91
-0.3620302839540446,1.8801900020720161,680.88,0,8788.65
0.008075916914951797,2.0734962007027233,1071.86,1,5500.72
-0.6922972276016632,-2.0531490310213285,858.84,1,6913.34
-0.23884535380293048,1.8986061504682947,1217.13,1,3533.28
0.060968116266668204,2.1300722791915874,1322.56,1,5293.8
0.3165467350700082,-1.8925908657660184,1378.7,1,6947.7
1.8484053853716853,0.7846903548413273,770.22,0,9872.27
0.8679548811918418,-0.3392964236741811,1225.42,0,7629.57
-2.019392178796128,0.5106202499416761,893.59,1,4533.34
1.2059863908300712,-1.577397798242397,916.02,1,8280.6
1.792760440985612,-0.9106956220129176,1031.31,1,7186.29
2.1199335401351656,0.5594128541704384,1084.12,0,7332.7
-1.0358496133972217,-0.4037217807790605,778.41,1,8263.7
1.1988260286219576,1.7756093848964483,906.52,1,6964.34
-1.674014686791669,-0.9737596411149179,1150.85,0,2328.67
-0.7651455841886368,0.8416610174354227,960.1,1,6920.76
0.21291343494107595,0.7937315942013132,861.06,0,9398.76
-0.9924449414724734,1.6647879592198338,825.44,1,5057.58
-0.06527570318933096,0.8160151149313415,760.84,1,9169.29
-0.21530720422221705,1.1563128692376479,846.97,1,9026.12
-1.8641780823128662,-0.7376751141049254,1086.28,1,3452.54
1.1430805614523338,1.5291189977748463,1223.91,0,7995.01
0.9518331631728527,-0.556070335100558,1092.7,1,8117.9
-0.73446133679956,-1.9259324048922188,1158.06,1,7516.27
-1.954786030662835,-0.027928516151566996,972.01,1,3455.41
0.06886213126569984,-0.8146585958274066,833.68,0,8905.33
-1.498665530668562,-1.31470115331831,949.82,0,4595.24
1.0615843519034236,-1.484613963179215,1249.11,0,6792.73
-0.7994748638201905,0.2479554576196552,735.87,1,9177.44
0.6823831556187692,1.8592625151129392,933.9,1,6757.24
1.785623935315754,0.674776103440355,1200.42,1,5197.84
-1.680606988583972,1.0589131773776734,1090.55,0,2007.21
-1.5464535192029338,0.9994420592375279,1103.9,1,2999.23
-1.2277126476796356,1.6237440735862299,1002.27,1,4727.87
1.8118477897663983,-0.08284042693696936,1457.19,1,5963.01
-0.9593192545698952,-0.7165022146374389,1101.76,1,6041.62
-0.4393527932401331,1.1149141224766668,845.51,1,7677.16
1.1040557524724237,1.6681433588434018,1090.58,1,6554.99
-1.8460073474157683,-0.7420616780969258,1076.12,1,1372.64
1.5288884691598925,1.0834705098024089,860.45,1,9088.85
1.75441362087789,-0.796986132710128,843.15,0,8860.26
0.09581796076236326,0.14598436161045125,614.99,1,12626.62
0.004919024637905167,-0.04656494789093735,1120.7,1,8042.13
2.1074314362017006,-0.07924545123667359,1154.3,0,8543.29
1.5766361371906328,-0.9207847441065387,721.56,1,10103.82
0.5152939018153564,0.9170470168583078,844.32,0,9798.14
-1.0016241943524828,-1.578574852164068,958.95,0,6259.69
-1.9734075842995313,0.9213040055858794,970.4,1,4480.14
1.5422183065587172,1.149099609608923,696.01,0,9139.65
1.829085998424305,-0.40779774188051343,625.85,1,9015.21
0.4694963632375675,-1.0453120028695917,844.56,1,8532.39
0.8243798933945552,-1.6577890428939968,781.52,1,7809.26
1.8760581116633501,0.12190834463500799,769.49,1,9874.29
0.8445633669655885,-1.7233498280420656,825.41,1,7938.21
-1.8849726683964052,-1.0069662545489493,677.12,0,4248.34
-0.04196896764247837,1.9921271117017723,1111.04,0,5362.6
-2.1733800838931225,0.010983267587324264,949.5,1,4136.06
0.5382925498980335,-0.6291438720823173,752.31,0,9830.31
1.0717502610262257,-0.20470351333770598,982.85,1,10845.13
-0.02121813792818461,1.1174517248793632,1206.31,1,8677.15
2.187626955882852,0.16626462627917427,1297.82,1,7330.37
-0.2817896632302408,2.021627921639639,1032.04,1,5561.53
1.1664719453588601,-1.8186028299774475,926.86,1,7576.0
1.8187028321885155,-0.7379771495463194,752.98,0,9445.8
2.135012300586599,0.17914301228486895,977.82,1,7759.05
-0.948287084438304,-0.14004184266032338,1131.64,1,7159.9
-0.9799583939706424,1.8190528810163462,885.31,1,7557.19
0.9022043761899785,0.4904613661532844,1149.05,1,9246.6
-0.11778573391218083,-0.14446804973136063,866.28,1,11832.31
-0.745553853860041,1.992854571404009,997.77,1,4862.9
-1.6695272604671707,1.0532252583494972,684.79,1,6496.0
0.8324936438574952,-0.6272876350890866,948.77,1,9242.77
-1.5230759360356327,1.2580958142505247,1138.43,1,4426.99
1.1026745687837547,-0.030618953460578524,1031.43,1,9248.22
0.6618754735128496,-0.5820856291851713,1215.16,1,8856.78
1.9211422539871856,-0.5237073170990125,1328.15,0,5141.78
-0.46177148442204485,-0.9062592232331301,1230.73,0,4443.14
-1.032666250158275,-1.619909447195837,1335.39,0,2445.47
-0.3265493192137954,0.962908224388511,1009.55,0,7505.21
-0.6900682929187874,0.4693534841896323,824.55,1,8133.24
-1.7019066754848229,1.2675382967749704,1190.4,1,3651.92
0.486099147263928,-1.8011358777856605,988.89,1,5091.74
-0.14846928883319466,-2.0802744105750577,1349.19,1,3612.98
-1.979882197597116,-0.1493342438027878,789.97,1,4545.51
1.7887175014358867,0.4699778347756842,1042.52,1,5905.89
0.7803337542250812,-1.9674562566883291,558.24,1,7940.75
-0.6136462102217599,0.8457396152510737,1091.88,1,8065.25
0.44734032800442236,-1.768871789624244,1334.52,1,5371.09
-1.3943261545919743,-1.405179362768778,931.65,1,3714.67
0.056567396476742804,0.0484157189342409,720.2,0,10768.41
-1.8997132063359738,0.3249467701535611,943.15,1,5115.55
1.052574842653124,1.5910555608215704,533.96,1,9621.34
-0.8209393035034984,-1.9258941455448253,1073.22,1,4878.36
-0.6174427828610629,0.6821448604372264,1484.74,0,2733.71
0.6824992792151399,1.8569534047156457,938.49,0,7655.42
0.9401217859909057,-0.6418356705415325,622.97,1,12246.84
0.6657395705384452,-1.8550486661882188,1010.05,1,8976.95
-0.7745417529672605,-0.47209777594191094,1147.51,1,8123.95
-1.6443776290232042,-1.2442859882812503,1294.85,1,4354.13
-0.22385144253486366,1.8971457593528438,1286.36,1,4250.74
1.0378057320942191,-0.3156861831753832,745.97,1,8879.28
1.6205421717827866,1.4101141834805175,853.41,0,9614.02
0.635354416424756,0.5589586685724726,896.58,0,9130.78
-1.2678299122191978,-1.578403872937943,1103.84,1,3549.36
-0.8146751112699331,1.6321134167942866,1116.82,1,7124.12
2.1403062460757987,0.10514729710920889,1385.05,1,3765.8
-0.034463906558859225,0.1723441333877136,1297.69,0,6651.74
0.3841189218936636,-0.8752069437106718,1106.79,1,8607.19
-1.5008947653109062,-1.4142358916544517,1010.22,1,3505.95
0.5479038241863781,-1.825423389152343,560.59,0,9484.77
0.11285759426851172,0.11451250927017309,1001.65,0,10603.98
0.5494350480779757,-1.943888771762286,795.83,0,9516.72
-2.0624850083151767,-0.034289864458953545,1226.82,1,4440.04
0.8399014026440517,-1.9479009594971015,793.13,1,7511.64
-0.5136517159149812,0.82761809863872,632.24,0,9117.21
0.004895414523535813,-1.071309182366131,1058.35,1,6443.4
1.4045935225598032,1.273489238206868,687.54,1,8520.49
-0.020338955194937114,1.1430635628236399,1201.4,1,7994.36
-0.5027493140160721,-2.0601149262243896,1031.41,1,5222.9
1.6994852698117686,-1.040994990970285,912.65,0,9085.83
1.7769292025714352,-0.3912940050083962,823.92,1,9434.44
0.3005192220619941,-1.9660988683613312,529.07,0,9343.96
-0.8533603188923906,-0.10653229483510396,895.44,1,8511.61
-0.7389325565033478,-0.5685285650489069,978.33,1,8066.49
-0.3957077037391743,-0.8957546585685694,1225.57,1,5248.84
0.6777272035957256,-0.7318054120097472,709.42,1,9983.06
-1.4538793579091314,-1.57913271221992,878.69,1,6721.63
-1.1550059415383744,-1.775983288363575,1303.36,0,3737.32
-0.8579675444584067,-0.3244628555910012,893.65,0,6423.37
-1.9841462967753927,0.9133265675817133,1103.37,1,3891.86
-0.29090964982720546,-1.0693469762474255,951.37,1,7223.31
1.783567832460271,-1.0421969141245309,796.15,1,6307.35
0.49487879046053784,-0.9569651399735546,958.32,0,9654.59
-2.042845729981073,0.6632982394651683,948.64,1,4033.31
0.15328315909878532,-2.031072624150272,840.03,1,6075.98
-0.8066985622221705,0.39043341837159407,954.02,0,8933.63
0.5454344664474737,1.8264009288423768,1107.95,1,6229.55
0.013499915184788769,2.0824064266917066,1103.64,0,4157.94
-0.04931529252610689,-0.9162427438421168,609.76,1,9838.14
-0.680239713896772,0.7123056057942834,916.84,1,8605.07
-1.7363150771608842,0.5441048342909971,1014.72,1,5645.64
1.7827274903590897,0.3959832516253856,1276.04,0,5066.91
-1.3924610584037382,1.3477341746558746,909.47,0,4688.43
-1.3119977949065298,1.3711445580126913,781.85,0,4615.75
0.5105090202382394,0.7058837690729831,716.01,0,10465.95
1.787762879020983,-0.26607576037743774,1087.66,1,8599.51
-1.906586273490355,-1.0010372921874482,1139.6,1,2923.1
2.069434264238666,0.17350167084290558,764.08,1,8986.16
0.02894499630630243,1.1288554999547373,829.3,0,8971.92
0.12560922796102236,-1.1902094039556173,822.1,1,7891.36
0.8720785025965565,0.6858742261716042,1231.93,0,9215.54
0.034874076128191156,0.822062229774855,1053.51,1,8217.88
1.5220393008855782,1.5531532630073404,977.18,1,6008.81
-1.9840909401515612,-0.8143065632352324,1147.17,1,3875.44
-1.4210250114916763,1.4050665721878834,1061.17,1,4565.97
-1.9458199892834922,0.577168375572592,915.41,1,4062.07
-0.5546540171131253,-0.8571964743155003,996.18,1,6903.54
-0.5095280697359712,-2.0863524416143213,1237.91,1,5601.7
-0.8114961042807867,0.22069179466089395,855.06,1,7152.65
-0.24163383595174492,0.8832837129540536,908.99,1,8683.14
0.6861763391736533,1.9103689028253266,1091.17,1,8230.77
1.3900948226232428,-1.652133618149999,1251.49,1,5203.12
-0.8057748258200297,0.3681623984384421,800.79,0,8116.59
-0.11406489135663023,-1.8536753712752247,1132.05,1,4270.63
0.6845218174831915,0.588703503016597,1195.08,1,6352.04
0.06928123828834343,0.13545033491143155,840.96,0,12109.51
1.1656281847690324,1.656467711708287,806.58,1,7435.49
0.14043127091073915,-1.0664521370516926,962.61,1,6776.37
0.5290830061451834,0.6182698487675102,959.97,1,8889.01
-0.4372353545603964,-0.729437772070824,1046.76,1,6939.13
0.5996904715969489,0.7319019744708264,831.06,1,9249.22
0.18451800507281613,1.8749739715363072,952.11,1,6085.88
0.9814460920063093,1.5476420885919033,1022.73,0,5374.36
0.7764126150446553,-0.4098860417975998,460.37,1,11889.8
1.909046578787784,0.40377916447147344,1021.78,1,6826.64
0.9231795568240235,-0.6493395455392141,780.21,0,10620.13
-0.20448796652759293,1.077087280079513,1078.03,1,5684.63
1.7281950975383191,0.652951027765412,892.58,1,8460.9
-0.7819018559082185,0.6135645208982643,1005.15,1,6617.74
0.5836019819053186,2.0046920182145236,829.05,1,7201.75
0.9580491952781305,-0.31099491502508414,812.36,1,10661.02
0.7866697712771198,1.8002948244618837,1052.24,0,4046.05
-1.76058861158154,-0.9589794707481425,883.68,1,6700.48
0.5243565093799551,1.8420591629983134,1069.53,1,6231.6
-0.2512497383681991,-2.1369407413143984,959.11,1,6644.98
-1.9260216597276751,-0.8850826103881086,788.31,0,4469.36
0.982707669462517,-1.6317622092357154,1074.52,0,7068.13
0.7113399261956204,-1.8899449094340837,1003.31,1,7222.6
-1.7216593272616665,-1.267498775148731,1057.55,0,3411.76
0.2568580829781437,-0.8827418163745682,779.52,1,9721.62
1.4573602566126018,1.634117033282772,883.99,0,7483.07
0.7153643890787205,2.0096693292267256,973.25,1,7241.72
-1.0264935482156141,-0.007766047762345796,1191.05,1,5412.18
-2.015617955803953,-0.303674666838718,737.45,0,4616.34
1.6044879497138336,-0.9558274204427093,1369.26,1,5086.63
2.0821913585494602,0.553903278149094,1082.29,0,5164.33
-0.7241805722037546,-0.7422762039125985,1154.31,1,4962.88
1.7509431064241312,1.0138318010200376,863.58,1,9282.72
-1.7522384058224538,0.703481374234932,937.34,0,6181.83
0.8660074361989549,-0.1796533912197109,1055.51,1,9307.83
-0.7672462390183343,-1.813576654173155,785.85,1,7545.48
0.9397018398704002,0.4844844625569831,668.33,1,11096.43
0.6340583126959976,-1.0041196138978221,895.04,1,9274.75
0.35915819879393895,1.9346899142966691,1191.69,1,6334.29
-0.7685590498066353,-0.8330403623282967,976.34,1,7300.45
0.6674512553392447,1.8035471799711287,840.39,1,8913.75
-0.11932003759037757,1.8096860465206266,865.82,1,5681.47
0.18981395278427415,1.049110683115035,897.62,1,9511.43
0.2183558707931188,0.8467415491653374,912.17,0,7616.52
1.1583455225941468,-0.3044031450988731,1043.74,1,9528.18
0.6251280178163472,1.0240084826115066,1098.8,0,8438.56
1.0502427042178333,0.4121645320360905,730.06,1,10077.93
0.8077115961369561,0.3254894668606765,968.51,1,8749.67
1.8107739443829853,-0.08227953470744431,750.16,0,9858.36
-0.9773148124925295,-0.2530371204369244,1476.26,1,3880.38
0.01939167229266836,2.1410160725916185,1210.58,1,3851.21
-1.2353024757676705,-1.6495197141998825,1065.11,1,4825.19
1.4384066803378155,1.543852857454202,989.54,1,8118.66
0.08077637890398215,2.0856708949992386,1035.7,1,6821.95
0.29307313377673605,-0.7896575963118653,1049.04,0,6060.87
-1.7261653931363796,-1.3282082437783376,779.67,0,6784.84
-1.007669619730126,0.5562953810935722,1253.25,0,7076.44
1.483991507720242,1.203559028057049,1293.57,1,4875.13
1.7630411323878379,0.7307430837953093,729.03,0,8902.61
1.6566536248039467,-0.9832347585305508,1050.44,0,7591.7
1.5311649321335654,1.2039903025735188,1150.23,0,7563.39
1.4081992961526044,-1.248702976441186,1253.19,0,5995.23
-1.9005345151870634,-0.031240358304865268,854.88,0,4011.47
0.7778118767545088,-1.9032805739818142,995.64,0,8711.64
1.203521198892723,1.6800208305555033,1045.0,0,6227.76
-1.9461010303519295,0.6080689414450857,1160.23,1,3931.9
2.045962478039695,0.23637825162963022,1016.18,1,7538.11
1.1481922512977638,1.8032801942290542,735.34,1,8088.47
1.7836802909515113,0.28050946204515936,1134.99,1,6730.38
-1.4816353476832222,1.216357392599503,844.35,1,5112.96
-0.41094430944712546,0.7671833936101868,1146.43,1,6307.22
0.1804305798801762,-1.826183582981546,842.04,1,7421.89
-1.2736126114559014,-1.7407445658100518,1357.1,0,5965.89
1.7032821096615143,0.8261503736786509,831.84,1,8759.7
-0.2448181881194782,-2.0907639989249076,789.82,1,7252.03
1.9323288296020689,-0.26088380917289467,918.08,1,7130.67
1.9685248757433502,0.365959540657141,1044.72,0,8526.4
1.8054781449115236,-0.7029903540291216,986.72,1,7771.74
-0.12293870403323748,-1.8788835582201269,1068.02,1,6079.63
-1.4340405751532486,-1.1174307168722686,1196.24,1,3598.77
-1.1149083921666236,1.434740675428745,993.16,0,3838.26
0.13348235588733592,0.8258134927291225,1158.67,1,6698.0
0.3051759727150811,0.9283761247902196,1384.42,1,6128.76
-1.73714596982819,-0.5963960302579445,796.74,1,4928.46
-0.3063908159946709,2.049337074695144,1435.19,0,1544.37
-1.0561232975000123,1.703925138414327,1112.95,0,5128.39
-1.1143300339400137,-0.3231018218878572,1265.1,1,4805.69
-2.049432260716986,0.2892234642854712,1155.47,1,3161.76
-0.7544798823876446,-1.9884496818808606,803.32,0,7319.06
0.48230864614644275,-2.0344624418473356,1039.31,0,5812.07
1.459458506822791,-1.2797529974849082,1440.33,1,4042.67
-1.9297919188497255,0.8502398783954233,1035.25,1,2677.38
-0.17763028320901553,-1.8568186436110234,1084.51,0,5018.43
-1.718021295144296,0.7790006379803698,1340.57,1,3504.2
1.0801342553322515,1.8824007692770532,1321.06,1,5769.75
0.4922687359642097,-1.7512746021287522,846.37,0,7657.81
-1.1990118456101084,1.5190187698249051,1069.04,1,2430.76
0.22129242110805203,0.9044645826620594,1041.34,0,8885.11
-0.566324647496665,0.9368690315767929,988.67,1,7849.71
0.5390948140193825,2.019906610955971,837.58,0,7741.21
0.7721775019267625,1.7984609136760348,967.49,0,5155.14
-0.8964610790637284,-1.9768320667776447,1172.19,0,4331.82
